@relation activity_recognition_labeled-weka.filters.unsupervised.attribute.Remove-R3-32-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R4-6-weka.filters.unsupervised.attribute.Remove-R10

@attribute XAVG numeric
@attribute YAVG numeric
@attribute ZAVG numeric
@attribute XABSOLDEV numeric
@attribute YABSOLDEV numeric
@attribute ZABSOLDEV numeric
@attribute XSTANDDEV numeric
@attribute YSTANDDEV numeric
@attribute ZSTANDDEV numeric
@attribute class {Walking,Jogging,Upstairs,Downstairs,Sitting,Standing}

@data
0,8.95,-0.61,8.04,8.28,5.15,9.41,9.75,9.41,Jogging
0,8.91,-1.16,8.96,8.04,5.21,10.33,9.55,10.33,Jogging
0,9.19,-0.93,8.39,8.07,5.86,9.9,9.47,9.9,Jogging
0,9.27,-1.02,7.93,7.1,4.86,9.41,8.75,9.41,Jogging
0,0.47,0.02,0.2,0.45,0.09,4.56,10.5,4.56,Jogging
0,10.02,-0.44,2.84,3.71,2.16,3.47,4.66,3.47,Upstairs
0,9.37,-0.85,2.69,3.93,1.7,3.44,4.76,3.44,Upstairs
0,10.01,-0.44,3.16,3.8,1.97,4.01,4.54,4.01,Upstairs
0,9.91,-0.37,3.25,3.05,1.82,3.97,3.85,3.97,Upstairs
0,9.22,-0.84,2.62,2.8,1.55,3.44,3.78,3.44,Upstairs
0,8.68,-0.61,4.78,4.65,3.95,6.22,5.78,6.22,Downstairs
0,7.95,-1.48,4.49,5.01,2.87,5.75,6.17,5.75,Downstairs
0,6.76,-0.83,3.29,4.31,2.44,5.73,6.95,5.73,Downstairs
0,9.19,-0.56,4.04,4.01,2.09,5.05,4.77,5.05,Upstairs
0,9.49,-0.56,4.02,3.79,1.77,5.03,4.53,5.03,Upstairs
0,9.46,-0.45,3.84,3.56,1.71,4.78,4.37,4.78,Upstairs
0,9.59,-0.23,3.88,3.44,1.72,4.78,4.06,4.78,Upstairs
0,9.25,0,3.97,3.43,2.27,5.1,4.13,5.1,Upstairs
0,9.77,-0.57,3.78,3.95,1.95,4.7,4.61,4.7,Upstairs
0,9.44,-0.61,4.2,3.18,1.75,5.38,3.9,5.38,Upstairs
0,9.57,-0.14,4.16,3.52,1.82,5.17,4.24,5.17,Upstairs
0,9.83,-0.52,3.93,3.32,1.68,4.78,3.96,4.78,Upstairs
0,2.41,-0.33,0.79,1.81,0.5,3.98,8,3.98,Upstairs
0,9.3,0.13,2.89,4.43,2.51,3.69,5.45,3.69,Downstairs
0,9.06,0.17,3.53,4.63,3.26,4.35,5.6,4.35,Downstairs
0,8.93,0.03,3.38,5.09,2.99,4.27,6.13,4.27,Downstairs
0,1.62,-0.13,0.49,1.38,0.52,4.13,10.32,4.13,Downstairs
0,9.59,-0.75,3.57,3.58,1.88,4.15,4.47,4.15,Upstairs
0,9.62,-0.3,3.29,4.07,1.98,4,4.71,4,Upstairs
0,9.71,-0.4,3.21,3.58,1.93,3.83,4.24,3.83,Upstairs
0,10.1,-0.29,3.47,3.52,2.13,4.37,4.24,4.37,Upstairs
0,5.77,-0.36,2.02,2.72,1.06,4.16,5.58,4.16,Upstairs
0,9.43,-0.3,3.89,4.94,2.91,4.96,5.93,4.96,Downstairs
0,9.43,-0.82,2.79,3.42,2.01,3.66,4.43,3.66,Downstairs
0,9.48,-0.52,2.36,2.89,1.72,3.01,3.99,3.01,Downstairs
0,9.9,-0.83,2.25,2.02,1.86,2.79,3.1,2.79,Downstairs
0,7.93,-0.03,3.37,4.39,2.53,4.35,5.76,4.35,Downstairs
0,10.19,-0.08,4.06,3.55,2.95,4.98,4.31,4.98,Downstairs
0,10.54,0.02,3.66,3.22,2.74,4.5,4.01,4.5,Downstairs
0,10.39,0.3,3.01,3.4,3.05,3.76,4.2,3.76,Downstairs
0,10.62,0.15,3.31,3.16,3.2,4.07,3.96,4.07,Downstairs
0,10.61,0.16,3.62,3.42,2.96,4.33,4.12,4.33,Downstairs
0,9.22,0.38,2.91,2.68,2.55,4.03,4,4.03,Downstairs
0,9,0.69,4.45,3.23,3.51,5.22,4.02,5.22,Upstairs
0,10.03,-0.1,3.17,2.54,1.7,3.89,3.37,3.89,Upstairs
0,9.94,-0.23,3.62,3.45,2.48,4.54,4.58,4.54,Upstairs
0,10.09,0.09,3.49,2.97,2.2,4.41,4.13,4.41,Upstairs
0,10.25,-0.39,3.34,2.81,2.42,4.17,3.57,4.17,Upstairs
0,10.26,-0.24,3.17,2.21,2.14,4.2,2.87,4.2,Upstairs
0,1.61,-0.03,0.45,1.36,0.33,3.58,8.97,3.58,Upstairs
0,9.91,-0.32,4.31,3.58,2.48,5.66,4.39,5.66,Downstairs
0,10.28,-0.31,4.37,3.66,2.34,5.8,4.48,5.8,Downstairs
0,9.9,-0.39,4.09,3.53,2.47,5.33,4.33,5.33,Downstairs
0,9.99,-0.68,4.57,3.6,2.42,5.9,4.43,5.9,Downstairs
0,10.27,-0.23,4.42,3.75,2.71,5.62,4.54,5.62,Downstairs
0,10.03,-0.28,3.85,3.74,2.35,4.85,4.57,4.85,Downstairs
0,9.4,-0.25,4.01,3.03,3.03,4.9,3.88,4.9,Upstairs
0,10.09,-1,3.57,2.46,2.22,4.44,3.21,4.44,Upstairs
0,10.01,-0.84,3.47,1.99,2.1,4.32,2.58,4.32,Upstairs
0,10.06,-0.95,3.52,2.15,2.25,4.53,2.77,4.53,Upstairs
0,10.13,-0.71,3.56,2.3,2.27,4.39,3.03,4.39,Upstairs
0,6.65,-0.63,2.3,2.6,1.52,4.26,4.71,4.26,Upstairs
0,9.58,2.96,1.74,2.47,1.58,2.15,2.97,2.15,Walking
0,9.67,3.06,1.82,2.36,1.55,2.23,2.89,2.23,Walking
0,9.55,3.2,1.75,2.49,1.56,2.12,3.01,2.12,Walking
0,9.7,2.99,1.93,2.39,1.63,2.35,2.9,2.35,Walking
0,9.79,2.85,2.05,2.48,1.7,2.61,3.02,2.61,Walking
0,5.13,1.47,1.07,2.5,0.96,2.5,5.71,2.5,Walking
0,8.62,1.62,4.38,6.59,3.61,5.78,7.71,5.78,Jogging
0,8.43,1.61,4.17,6.68,3.41,5.18,7.62,5.18,Jogging
0,8.68,1.44,4.14,6.31,3.49,5.29,7.28,5.29,Jogging
0,8.74,1.84,3.93,6.15,3.22,5.14,7.01,5.14,Jogging
0,8.27,1.69,4.04,5.91,3.56,5.15,6.86,5.15,Jogging
0,8.42,1.7,3.79,6.11,3.1,4.82,7.06,4.82,Jogging
0,8.19,2.16,3.78,6.02,3.42,4.77,7.02,4.77,Jogging
0,8.63,2.29,3.63,5.79,3.45,4.65,6.73,4.65,Jogging
0,8.16,2.11,4.32,5.55,3.56,5.81,6.71,5.81,Jogging
0,8,1.76,4.7,5.44,3.83,6.05,6.6,6.05,Jogging
0,7.86,1.87,5.55,5.27,3.73,7.04,6.24,7.04,Jogging
0,7.58,2.14,5.74,5.01,3.82,7.3,5.88,7.3,Jogging
0,7.43,1.93,5.96,4.85,4.07,7.47,5.91,7.47,Jogging
0,7.53,1.66,6.67,5.04,3.48,8.34,6.13,8.34,Jogging
0,7.37,2.27,5.95,4.78,3.8,7.59,5.87,7.59,Jogging
0,7.13,1.7,6.9,4.9,3.59,8.63,5.93,8.63,Jogging
0,7.25,1.88,6.62,4.89,3.86,8.18,5.91,8.18,Jogging
0,6.97,1.52,6.79,4.91,3.32,8.46,5.97,8.46,Jogging
0,7.29,1.17,7.09,5.37,3.33,8.68,6.32,8.68,Jogging
0,7.22,1.55,6.27,5.23,3.44,8.02,6.22,8.02,Jogging
0,7.61,0.97,6.29,5.32,3.5,7.84,6.35,7.84,Jogging
0,8.23,-0.48,5.94,5.45,3.31,7.5,6.24,7.5,Jogging
0,8.7,-1.44,5.25,5.41,3.09,6.84,6.09,6.84,Jogging
0,8.2,-1.77,5.84,5.34,3.17,7.55,6.04,7.55,Jogging
0,6.84,-1.73,7.04,5.16,3.28,8.81,5.96,8.81,Jogging
0,5.43,-1.58,7.78,4.95,2.99,9.93,5.76,9.93,Jogging
0,3.36,-1.68,8.45,3.97,2.72,10.5,4.87,10.5,Jogging
0,1.75,-2.15,8.87,3.44,3.13,10.77,4.42,10.77,Jogging
0,1.01,-2.25,8.91,3.08,3.11,10.87,3.98,10.87,Jogging
0,0.61,-2.06,9,2.78,2.71,10.92,3.59,10.92,Jogging
0,0.48,-1.73,7.37,2.35,2.32,10.83,3.87,10.83,Jogging
0,9.45,0.24,4.06,2.67,1.29,5.14,3.33,5.14,Walking
0,9.27,0.1,4.01,2.83,1.25,5.05,3.56,5.05,Walking
0,9.23,0.13,4.08,2.65,1.26,5.03,3.32,5.03,Walking
0,9.11,0.25,4.4,2.6,1.19,5.4,3.31,5.4,Walking
0,9.1,0.15,4.27,2.98,1.4,5.29,3.78,5.29,Walking
0,9.24,0.09,4.31,2.89,1.4,5.4,3.71,5.4,Walking
0,9.14,0.08,4.19,2.9,1.39,5.29,3.64,5.29,Walking
0,9.18,0.23,4.14,2.85,1.38,5.19,3.51,5.19,Walking
0,9.24,0.1,4.02,2.59,1.31,5,3.28,5,Walking
0,9.26,0.09,4.16,2.55,1.36,5.14,3.2,5.14,Walking
0,9.26,0.13,4.24,2.62,1.36,5.27,3.35,5.27,Walking
0,9.2,0,4.23,2.42,1.24,5.2,3.12,5.2,Walking
0,9.14,0.08,4.06,2.53,1.25,5,3.2,5,Walking
0,9.23,0.13,4.11,2.67,1.39,5.09,3.49,5.09,Walking
0,9.17,0.03,4.01,2.34,1.21,4.85,3.11,4.85,Walking
0,9.26,0.08,4.08,2.41,1.19,5.02,3.1,5.02,Walking
0,9.25,0.11,4.07,2.49,1.27,4.97,3.24,4.97,Walking
0,9.23,0.07,4.08,2.11,1.2,4.88,2.82,4.88,Walking
0,9.27,0.14,4.03,2.62,1.4,5.04,3.39,5.04,Walking
0,9.35,0.04,4.05,2.72,1.4,5.03,3.55,5.03,Walking
0,9.32,0.18,4.09,2.77,1.44,5.18,3.54,5.18,Walking
0,9.24,0.1,4.15,2.7,1.39,5.22,3.4,5.22,Walking
0,9.3,0.02,4.03,2.71,1.48,5.18,3.49,5.18,Walking
0,9.23,0.1,3.96,2.35,1.29,4.84,3.18,4.84,Walking
0,9.27,0.08,4.27,2.69,1.34,5.29,3.48,5.29,Walking
0,9.28,0.1,4.24,2.72,1.39,5.25,3.39,5.25,Walking
0,9.24,0.12,4.13,2.59,1.26,5.1,3.29,5.1,Walking
0,9.15,0.02,4.15,2.71,1.24,5.15,3.4,5.15,Walking
0,9.22,0.13,4.14,2.74,1.45,5.17,3.47,5.17,Walking
0,7.16,0.21,3.17,2.07,0.94,4.95,3.48,4.95,Walking
0,7.89,2.12,3.78,7.37,3.11,5.05,8.42,5.05,Jogging
0,7.86,2.23,3.6,6.94,2.79,4.88,7.85,4.88,Jogging
0,7.94,2.19,3.85,6.86,2.48,5.15,7.81,5.15,Jogging
0,8.27,1.93,4.03,6.9,2.32,5.09,7.82,5.09,Jogging
0,7.66,1.92,4.07,7.08,2.8,5.28,8.04,5.28,Jogging
0,7.61,1.77,4.17,7.01,3.09,5.43,8.11,5.43,Jogging
0,7.96,1.9,4,6.96,2.61,5.14,7.98,5.14,Jogging
0,7.93,1.99,4.06,7.07,2.53,5.33,7.95,5.33,Jogging
0,8.02,1.97,4.2,6.82,2.62,5.44,7.94,5.44,Jogging
0,7.46,2,4.15,6.87,2.67,5.63,7.9,5.63,Jogging
0,7.43,1.8,4,7.21,2.65,5.3,8.17,5.3,Jogging
0,7.58,1.98,3.98,7.03,2.75,5.16,8.03,5.16,Jogging
0,7.6,2.07,3.93,7.01,2.78,5.21,8.13,5.21,Jogging
0,7.46,1.98,4.38,7.07,2.99,5.81,8.15,5.81,Jogging
0,7.52,1.88,4.16,7.12,2.96,5.47,8.27,5.47,Jogging
0,7.35,1.74,4.64,7.36,2.92,5.96,8.49,5.96,Jogging
0,7.82,1.97,3.94,7.38,2.83,5.32,8.4,5.32,Jogging
0,7.41,1.89,4.28,7.67,2.85,5.77,8.71,5.77,Jogging
0,7.29,1.83,4.24,7.34,2.93,5.52,8.39,5.52,Jogging
0,7.46,1.9,4.79,7.66,3.09,6.13,8.86,6.13,Jogging
0,7.06,1.63,5.11,7.27,3.48,6.55,8.39,6.55,Jogging
0,7.15,1.73,5.22,7.35,3.22,6.79,8.61,6.79,Jogging
0,6.81,1.78,4.91,7.5,3,6.27,8.76,6.27,Jogging
0,6.9,1.96,4.35,7.31,2.88,5.96,8.43,5.96,Jogging
0,7.02,1.92,5.03,6.99,2.81,6.39,8.29,6.39,Jogging
0,6.91,1.93,4.44,7.23,3.1,6.05,8.55,6.05,Jogging
0,6.49,1.82,4.93,7.11,3.4,6.41,8.08,6.41,Jogging
0,6.6,1.86,4.9,7.28,3.07,6.46,8.66,6.46,Jogging
0,6.42,1.7,5.46,7.04,3.35,7,8.47,7,Jogging
0,6.26,1.7,4.96,7.41,3.44,6.36,8.66,6.36,Jogging
0,7,1.55,5.42,7.37,3.25,6.81,8.73,6.81,Jogging
0,1.94,0.34,0.85,1.88,0.59,5.33,9.38,5.33,Jogging
0,10,-0.55,2.2,2.55,2.27,2.78,3.05,2.78,Walking
0,10.05,-0.17,2.19,2.92,2.73,2.81,3.38,2.81,Walking
0,9.77,-0.38,2.69,3.23,2.36,3.63,3.9,3.63,Walking
0,10.24,-0.04,2.21,2.85,2.38,3.07,3.49,3.07,Walking
0,10.03,0,1.79,2.79,2.72,2.52,3.31,2.52,Walking
0,9.95,0.18,1.77,2.78,2.8,2.65,3.32,2.65,Walking
0,10.12,-0.1,1.75,2.81,2.7,2.4,3.37,2.4,Walking
0,10.23,-0.17,1.78,2.92,2.64,2.45,3.5,2.45,Walking
0,10.11,0.15,2.18,3.04,2.47,3.1,3.65,3.1,Walking
0,10.26,0.81,1.92,2.95,2.32,2.61,3.53,2.61,Walking
0,10.14,0.55,2.29,3.09,2.36,3.08,3.67,3.08,Walking
0,10.09,0.17,2.36,3.24,2.26,3.21,3.88,3.21,Walking
0,10.04,0.5,2.64,2.97,2.56,3.61,3.55,3.61,Walking
0,10.12,0.52,2.39,3.49,2.85,3.12,4.15,3.12,Walking
0,10.08,0.65,2.01,2.96,2.77,2.75,3.53,2.75,Walking
0,10.08,0.66,1.96,3,2.54,2.66,3.54,2.66,Walking
0,10.01,0.74,1.99,3.01,2.69,2.71,3.49,2.71,Walking
0,10,0.51,1.97,3.25,2.8,2.73,3.87,2.73,Walking
0,10.17,0.75,1.96,3,2.48,2.72,3.52,2.72,Walking
0,10.17,0.51,2.22,3.34,2.37,3.09,3.95,3.09,Walking
0,10.05,0.68,2.12,3.32,2.88,2.82,3.95,2.82,Walking
0,10.11,0.57,2.31,3.38,2.22,3.27,3.97,3.27,Walking
0,10.23,0.71,2.29,3.21,2.48,3.1,3.79,3.1,Walking
0,10.16,0.53,2.26,3.2,2.24,2.93,3.76,2.93,Walking
0,10.19,0.71,2.19,2.95,2.27,2.95,3.52,2.95,Walking
0,9.98,0.67,2.06,3.2,2.59,2.96,3.71,2.96,Walking
0,10.25,0.26,2.25,3.79,2.55,2.93,4.45,2.93,Walking
0,10.16,0.39,2.05,3.35,2.57,2.81,4,2.81,Walking
0,10.06,0.28,2.22,3.46,2.39,3.05,4.06,3.05,Walking
0,9.99,0.5,1.93,3.14,2.56,2.71,3.65,2.71,Walking
0,9.3,0.93,3.37,2.43,2.57,4.26,3.05,4.26,Walking
0,7.87,0.95,5.79,2.07,2.5,6.21,2.63,6.21,Walking
0,7.93,1.3,5.84,1.94,2.32,6.18,2.39,6.18,Walking
0,8.23,1.53,5.66,2.31,2.95,6.1,2.72,6.1,Walking
0,8.23,1.21,5.65,2.06,3.19,6.32,2.52,6.32,Walking
0,8.22,0.67,5.96,2.91,2.99,6.66,3.43,6.66,Walking
0,8.01,0.4,6.05,2.45,2.59,6.63,2.95,6.63,Walking
0,8.07,1.04,6.1,3.29,2.82,6.97,3.92,6.97,Walking
0,7.97,0.8,6.09,2.62,2.52,6.58,3.19,6.58,Walking
0,7.99,0.97,5.68,2.4,2.37,6.25,2.95,6.25,Walking
0,8.3,1.38,5.63,2.3,2.49,6.18,2.74,6.18,Walking
0,8.13,1.24,5.47,2.19,2.66,5.92,2.62,5.92,Walking
0,7.96,1.41,5.77,2.12,2.58,6.29,2.59,6.29,Walking
0,7.82,1.31,6.09,2.16,2.5,6.56,2.59,6.56,Walking
0,7.82,1.25,6.25,2.36,2.76,6.68,2.82,6.68,Walking
0,7.89,1.55,5.88,2.12,2.74,6.28,2.55,6.28,Walking
0,7.88,1.49,5.67,1.83,2.39,6.05,2.28,6.05,Walking
0,7.99,1.39,5.42,2.12,2.48,5.88,2.64,5.88,Walking
0,7.95,1.53,5.44,2.37,2.46,5.95,2.78,5.95,Walking
0,7.89,1.27,5.81,2.11,2.64,6.26,2.59,6.26,Walking
0,7.96,1.5,5.56,2.27,2.54,6.11,2.73,6.11,Walking
0,7.97,1.59,5.75,2.61,2.87,6.35,3.06,6.35,Walking
0,7.99,1.37,5.91,2.47,2.95,6.4,2.91,6.4,Walking
0,4.66,-0.57,8.19,2.21,2.03,8.75,2.79,8.75,Walking
0,5.22,0.9,6.93,2.07,3.54,7.73,2.49,7.73,Walking
0,4.24,1.7,8.4,1.84,1.53,8.97,2.24,8.97,Walking
0,1.23,-0.05,9.73,1.86,1.39,10.35,2.41,10.35,Walking
0,2.48,0.42,9.49,1.66,1.19,9.97,2.09,9.97,Walking
0,4.2,2.22,8.52,1.66,1.24,8.99,1.93,8.99,Walking
0,3.56,1.99,7.63,1.42,1.01,9.09,1.93,9.09,Walking
0,7.37,1.87,4.94,3.2,2.28,5.65,4.67,5.65,Upstairs
0,8.84,1.05,4.43,3.23,2.32,5.31,4.12,5.31,Upstairs
0,8.41,1.44,4.35,3.09,2.43,5.22,4.17,5.22,Upstairs
0,8.17,1.86,4.42,2.37,2.23,4.97,3.41,4.97,Upstairs
0,8.78,1.09,3.95,2.23,1.89,4.52,3.08,4.52,Upstairs
0,8.51,2.02,4.04,2.29,2.15,4.53,3.1,4.53,Upstairs
0,9.14,1.06,3.92,1.99,1.55,4.4,2.71,4.4,Upstairs
0,5.91,2.31,6.35,2.92,3.05,7.47,3.57,7.47,Upstairs
0,3.3,1.93,8.58,1.97,2.7,9.28,2.71,9.28,Upstairs
0,2.98,3.06,8.37,1.88,2.81,9.17,2.55,9.17,Upstairs
0,2.84,3.38,8.16,2,2.87,8.93,2.72,8.93,Upstairs
0,2.73,3.48,8.55,1.83,2.59,9.23,2.46,9.23,Upstairs
0,0.62,-0.16,1.4,0.56,0.54,8.76,3.8,8.76,Upstairs
0,8.39,1.67,4.86,2.73,2.01,5.57,3.39,5.57,Downstairs
0,8.13,1.6,5.22,3.26,1.68,6.04,4.03,6.04,Downstairs
0,8.19,1.37,5.22,3.63,0.99,6.2,4.65,6.2,Downstairs
0,7.9,2.02,5.09,3.67,1.66,6.11,4.65,6.11,Downstairs
0,2.34,0.4,1.73,1.73,0.75,6.87,7.29,6.87,Downstairs
0,8.51,2.18,4.15,2.77,2.34,4.94,3.64,4.94,Upstairs
0,7.84,2.21,5.49,2.65,2.26,6.23,3.24,6.23,Upstairs
0,7.45,1.84,5.61,2.55,2.67,6.46,3.43,6.46,Upstairs
0,7.19,1.59,6.04,2.07,2.91,6.93,2.67,6.93,Upstairs
0,7.43,1.64,5.96,2.45,3.29,6.98,3.14,6.98,Upstairs
0,0.64,-0.53,0.43,0.57,0.48,4.83,5.93,4.83,Upstairs
0,-9.4,1.47,1.88,3.49,2.04,2.56,4.28,2.56,Downstairs
0,-9.46,1.2,2.07,4.11,2.04,2.94,5.01,2.94,Downstairs
0,-9.57,1.25,1.8,3.76,1.71,2.52,4.64,2.52,Downstairs
0,-9.55,1.52,1.93,4.29,1.74,2.68,5.1,2.68,Downstairs
0,-2.78,0.12,0.53,1.99,0.53,2.3,8.02,2.3,Downstairs
0,9.6,0.21,2.94,3.55,2.36,3.8,4.49,3.8,Upstairs
0,9.53,-0.35,2.22,3.34,1.74,2.73,4.23,2.73,Upstairs
0,9.35,0.4,2.36,3.42,2.09,3.03,4.32,3.03,Upstairs
0,9.81,-0.08,2.24,3.23,1.82,2.79,4.03,2.79,Upstairs
0,4.67,0.15,0.97,2.61,0.74,2.5,6.71,2.5,Upstairs
0,9.79,1.34,1.94,3.56,1.57,2.65,4.2,2.65,Downstairs
0,9.55,1.62,1.86,3.53,1.59,2.45,4.28,2.45,Downstairs
0,9.87,1.34,1.85,3.11,1.5,2.45,3.91,2.45,Downstairs
0,9.48,1.68,1.99,3.65,1.78,2.54,4.5,2.54,Downstairs
0,5.65,0.9,1.07,2.75,1.07,2.58,6.54,2.58,Downstairs
0,7.27,-0.05,7.68,2.85,2.84,9.09,3.78,9.09,Walking
0,6.18,-0.62,8.59,2.73,2.48,9.93,3.71,9.93,Walking
0,5.36,0.05,8.69,2.58,2.26,9.64,3.42,9.64,Walking
0,5.35,-0.03,8.81,2.91,2.26,9.9,3.7,9.9,Walking
0,5.6,-0.09,8.53,3.06,2.5,9.75,4.07,9.75,Walking
0,5.35,-0.16,8.98,3.44,2.52,10.26,4.65,10.26,Walking
0,5.22,-0.16,8.73,2.78,2.57,9.94,3.69,9.94,Walking
0,5.29,-0.26,8.81,2.84,2.68,10.07,3.83,10.07,Walking
0,5.19,0.02,8.99,3.16,2.49,10.19,4.25,10.19,Walking
0,5.04,0.08,8.93,2.94,2.24,10.1,3.98,10.1,Walking
0,5.06,0.22,8.85,2.69,2.41,9.91,3.69,9.91,Walking
0,4.93,0.1,8.76,2.66,2.29,9.93,3.69,9.93,Walking
0,5.05,0.11,8.68,2.58,2.43,9.8,3.53,9.8,Walking
0,5.16,0.06,8.66,2.46,2.15,9.67,3.4,9.67,Walking
0,5.03,0.15,8.68,2.28,1.82,9.58,3.2,9.58,Walking
0,5.35,-0.2,8.45,2.75,2.07,9.61,3.73,9.61,Walking
0,5.23,0.06,8.8,2.8,2.2,9.92,3.7,9.92,Walking
0,5.2,-0.09,8.72,3.47,2.46,9.9,4.61,9.9,Walking
0,4.64,-0.06,8.8,3.11,2.02,9.94,4.29,9.94,Walking
0,5.08,-0.05,8.89,3.05,2.33,9.84,4.07,9.84,Walking
0,4.87,-0.22,8.82,2.92,2.01,9.83,3.93,9.83,Walking
0,4.84,-0.13,8.73,2.68,2.16,9.77,3.68,9.77,Walking
0,5.02,0.03,8.84,2.77,2.26,9.73,3.79,9.73,Walking
0,5.21,-0.14,8.27,2.63,2.11,9.27,3.59,9.27,Walking
0,5.23,-0.12,8.56,2.53,2.19,9.6,3.47,9.6,Walking
0,5.12,-0.1,8.79,3.04,2.28,9.88,4.21,9.88,Walking
0,5.22,-0.02,8.36,2.84,2.36,9.36,3.76,9.36,Walking
0,5.36,-0.12,8.49,2.89,2.09,9.5,3.83,9.5,Walking
0,5.26,0.07,8.79,2.77,2.44,9.87,3.82,9.87,Walking
0,4.89,-0.02,8.66,2.59,2.31,9.66,3.67,9.66,Walking
0,4.98,-0.42,8.77,2.59,2.35,9.86,3.5,9.86,Walking
0,5.45,-0.12,8.81,2.96,2.41,9.83,3.94,9.83,Walking
0,5.02,-0.26,8.7,2.85,2.38,9.78,3.93,9.78,Walking
0,5.21,-0.27,8.8,2.85,2.33,9.91,3.81,9.91,Walking
0,5.21,0.01,8.73,2.65,2.35,9.76,3.61,9.76,Walking
0,5.17,-0.05,8.7,2.37,2.22,9.61,3.24,9.61,Walking
0,5.06,-0.11,8.58,2.35,2.25,9.52,3.21,9.52,Walking
0,5.17,0.07,8.54,2.43,2,9.42,3.42,9.42,Walking
0,5.17,0.03,8.72,2.42,2.2,9.75,3.44,9.75,Walking
0,5.22,-0.21,8.68,2.78,2.26,9.6,3.75,9.6,Walking
0,5.04,-0.11,8.57,2.71,2.21,9.45,3.7,9.45,Walking
0,4.97,-0.08,8.86,2.97,2.37,10,4.09,10,Walking
0,4.88,-0.15,8.76,2.59,2.06,9.81,3.64,9.81,Walking
0,4.8,-0.13,8.66,2.28,1.73,9.49,3.25,9.49,Walking
0,4.98,0.05,8.72,2.62,2.07,9.68,3.58,9.68,Walking
0,4.8,0.03,8.73,2.47,1.84,9.63,3.48,9.63,Walking
0,4.86,0.19,8.94,2.57,2.12,9.91,3.71,9.91,Walking
0,5.02,0.12,8.71,2.54,2,9.65,3.55,9.65,Walking
0,4.98,0.1,8.85,2.5,1.77,9.8,3.52,9.8,Walking
0,4.89,0.02,8.69,2.48,2,9.66,3.39,9.66,Walking
0,5.08,0.2,8.88,3.11,2.22,9.9,4.14,9.9,Walking
0,4.9,0.24,8.59,2.67,2.28,9.61,3.75,9.61,Walking
0,5.02,0.46,8.72,2.81,2.3,9.77,3.83,9.77,Walking
0,4.93,0.18,8.84,2.84,1.99,9.82,3.85,9.82,Walking
0,4.81,0.35,8.83,2.84,2.3,9.82,3.92,9.82,Walking
0,4.99,0.32,8.77,2.78,1.95,9.82,3.77,9.82,Walking
0,4.95,0.26,8.81,2.61,2.26,9.75,3.57,9.75,Walking
0,4.92,0.56,8.76,2.6,2.25,9.71,3.64,9.71,Walking
0,5.08,0.49,8.78,2.85,2.2,9.79,3.94,9.79,Walking
0,5.12,0.1,8.9,2.84,2.02,9.88,3.8,9.88,Walking
0,5.02,0.11,8.68,2.53,2.14,9.7,3.46,9.7,Walking
0,4.57,0.23,7.1,2.18,1.67,9.68,3.75,9.68,Walking
0,9.72,-0.5,3.83,3.45,1.83,4.64,4.51,4.64,Upstairs
0,9.98,-0.96,2.98,3.4,1.61,3.64,4.09,3.64,Upstairs
0,9.88,-1.27,3.07,3.14,2.01,3.73,3.75,3.73,Upstairs
0,9.95,-1.06,3.23,3.23,1.88,4.06,3.91,4.06,Upstairs
0,9.62,-1,3.24,2.99,1.64,4,3.54,4,Upstairs
0,9.98,-0.88,3.24,3.25,2.02,4.07,3.91,4.07,Upstairs
0,9.19,-1.13,2.84,2.86,1.95,3.9,3.8,3.9,Upstairs
0,9.69,0.61,5.1,3.17,3.13,6.62,3.93,6.62,Downstairs
0,9.42,0.56,4.74,3.1,2.69,6.25,3.88,6.25,Downstairs
0,9.3,0.61,5.07,3.8,3.17,6.35,4.65,6.35,Downstairs
0,9.32,0.47,5.56,4.06,3.66,6.87,4.92,6.87,Downstairs
0,9.26,0.47,5.22,3.4,3.02,6.49,4.33,6.49,Downstairs
0,8.6,0.51,5.81,2.97,3.19,7.12,3.93,7.12,Downstairs
0,8.58,0.5,6.2,3.28,3.48,7.76,4.13,7.76,Downstairs
0,5.33,0.24,5.52,2.56,2.45,8.91,4.53,8.91,Downstairs
0,9.6,1.33,2.58,4.41,1.9,3.25,5.29,3.25,Walking
0,9.77,1.11,1.85,3.1,1.73,2.26,3.77,2.26,Walking
0,9.86,1.3,1.79,3.21,1.81,2.21,3.88,2.21,Walking
0,9.75,1.14,1.84,3.2,1.67,2.23,3.83,2.23,Walking
0,9.92,1.06,2.01,3.57,1.76,2.38,4.34,2.38,Walking
0,9.76,1.07,2.06,3.39,1.94,2.45,4.15,2.45,Walking
0,9.87,1.03,2.1,3.39,2,2.58,4.16,2.58,Walking
0,9.79,1.17,2.59,3.67,2,3.13,4.44,3.13,Walking
0,9.39,1.32,2.53,3.53,2.29,3.18,4.24,3.18,Walking
0,9.53,1.29,2.54,3.45,2.28,3.19,4.1,3.19,Walking
0,9.43,1.36,2.72,3.67,2.19,3.35,4.36,3.35,Walking
0,9.29,1.5,3.22,3.59,2.19,3.9,4.3,3.9,Walking
0,9.26,1.52,3.02,3.69,2.59,3.74,4.43,3.74,Walking
0,9.25,1.42,3.09,3.64,2.26,3.77,4.3,3.77,Walking
0,9.31,1.56,3.2,3.4,2.48,3.91,4.04,3.91,Walking
